video_id,video_title,video_view_count,video_like_count,comment_count,tags,published_at,influencer_id,category_id,duration,embed_link,thumbnail_url
T_LPJIp-UZo,Yang Butuh Gizi Nonton Ini!,513795,15007,793,raditya dika,2024-06-27T12:00:22Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:44:58,https://www.youtube.com/embed/T_LPJIp-UZo,https://i.ytimg.com/vi/T_LPJIp-UZo/hqdefault.jpg
v2hDHaBJbYA,Ketika Gen Z Jatuh Cinta,1906219,48154,907,raditya dika,2024-06-26T11:30:36Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:46:52,https://www.youtube.com/embed/v2hDHaBJbYA,https://i.ytimg.com/vi/v2hDHaBJbYA/hqdefault.jpg
QAzply2IJ-0,Di Balik Si Juki,180221,6699,435,raditya dika,2024-06-24T12:16:37Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:52:25,https://www.youtube.com/embed/QAzply2IJ-0,https://i.ytimg.com/vi/QAzply2IJ-0/hqdefault.jpg
Z_EMfrmG7Tc,"Rasanya Kehilangan Rp 1,9 Miliar..",359288,7375,938,raditya dika,2024-06-21T12:00:38Z,UC0rzsIrAxF4kCsALP6J2EsA,22,1:06:24,https://www.youtube.com/embed/Z_EMfrmG7Tc,https://i.ytimg.com/vi/Z_EMfrmG7Tc/hqdefault.jpg
vmPFyQErdC0,Tidur (Cerita Pendek),258496,11755,779,raditya dika,2024-06-20T12:01:03Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:26:34,https://www.youtube.com/embed/vmPFyQErdC0,https://i.ytimg.com/vi/vmPFyQErdC0/hqdefault.jpg
3osiKTHTIqk,Harum (Cerita Pendek),256935,15239,1073,raditya dika,2024-06-20T12:00:03Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:21:10,https://www.youtube.com/embed/3osiKTHTIqk,https://i.ytimg.com/vi/3osiKTHTIqk/hqdefault.jpg
1AeiRH-cqJI,Maap Listrik Studio Mati,595534,15920,784,raditya dika,2024-06-19T12:16:42Z,UC0rzsIrAxF4kCsALP6J2EsA,22,1:00:39,https://www.youtube.com/embed/1AeiRH-cqJI,https://i.ytimg.com/vi/1AeiRH-cqJI/hqdefault.jpg
YpQFhL2wDb4,Video Ini Tidak Direkam,633849,15190,853,,2024-06-18T12:41:06Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:33:50,https://www.youtube.com/embed/YpQFhL2wDb4,https://i.ytimg.com/vi/YpQFhL2wDb4/hqdefault.jpg
PWnivJzPHvY,Nasib Nopek Setelah Menikah,788415,15868,850,raditya dika,2024-06-15T16:14:21Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:31:13,https://www.youtube.com/embed/PWnivJzPHvY,https://i.ytimg.com/vi/PWnivJzPHvY/hqdefault.jpg
y1Qmsf5qodo,Tutorial Menulis Wattpad,167083,5486,252,raditya dika,2024-06-14T12:14:54Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:54:18,https://www.youtube.com/embed/y1Qmsf5qodo,https://i.ytimg.com/vi/y1Qmsf5qodo/hqdefault.jpg
aLFcdiquEPw,"Nex Carlos: ""Hah?""",808322,17636,820,raditya dika,2024-06-12T11:30:00Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:40:32,https://www.youtube.com/embed/aLFcdiquEPw,https://i.ytimg.com/vi/aLFcdiquEPw/hqdefault.jpg
UUzM1-C6zCU,Di Balik Agak Laen,470028,10838,468,raditya dika,2024-06-10T11:30:12Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:32:25,https://www.youtube.com/embed/UUzM1-C6zCU,https://i.ytimg.com/vi/UUzM1-C6zCU/hqdefault.jpg
NH9yuZUrJVc,Apa Kabar Kevin Anggara?,934425,27603,1664,raditya dika,2024-06-07T12:08:28Z,UC0rzsIrAxF4kCsALP6J2EsA,22,1:02:20,https://www.youtube.com/embed/NH9yuZUrJVc,https://i.ytimg.com/vi/NH9yuZUrJVc/hqdefault.jpg
-0PRi0G7W0o,Sisi Nerd Coki Pardede,1892561,43060,2280,raditya dika,2024-06-05T12:00:00Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:54:30,https://www.youtube.com/embed/-0PRi0G7W0o,https://i.ytimg.com/vi/-0PRi0G7W0o/hqdefault.jpg
pEYuYxNRir8,"Dulu Makan Susah, Sekarang Jadi Pro-Player 👌",412545,12198,865,raditya dika,2024-06-03T12:00:07Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:37:55,https://www.youtube.com/embed/pEYuYxNRir8,https://i.ytimg.com/vi/pEYuYxNRir8/hqdefault.jpg
-1oHzlnKB14,Davi Siumbing Ngomongin Nopek,375687,9029,698,raditya dika,2024-05-31T11:30:00Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:43:51,https://www.youtube.com/embed/-1oHzlnKB14,https://i.ytimg.com/vi/-1oHzlnKB14/hqdefault.jpg
Bw_7d-PJNC4,Buat yang Hatinya Butuh Obat..,375949,8225,443,raditya dika,2024-05-29T11:59:45Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:54:08,https://www.youtube.com/embed/Bw_7d-PJNC4,https://i.ytimg.com/vi/Bw_7d-PJNC4/hqdefault.jpg
XULHgxAOaWE,Cerita Dari Ruang Autopsi,3335805,75540,4282,raditya dika,2024-05-27T12:00:30Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:52:04,https://www.youtube.com/embed/XULHgxAOaWE,https://i.ytimg.com/vi/XULHgxAOaWE/hqdefault.jpg
_V-ZYslamN8,Perempuan Ini Terlalu Jujur,2385567,68399,3338,raditya dika,2024-05-24T12:36:06Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:42:49,https://www.youtube.com/embed/_V-ZYslamN8,https://i.ytimg.com/vi/_V-ZYslamN8/hqdefault.jpg
3APNLx60dBw,Bisnis Horor Teman SMA,649447,13787,857,raditya dika,2024-05-23T12:00:02Z,UC0rzsIrAxF4kCsALP6J2EsA,22,1:00:20,https://www.youtube.com/embed/3APNLx60dBw,https://i.ytimg.com/vi/3APNLx60dBw/hqdefault.jpg
bAQj0DppZlE,Gini Lho Caranya Stand Up Comedy,463699,10298,485,raditya dika,2024-05-22T12:00:42Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:50:36,https://www.youtube.com/embed/bAQj0DppZlE,https://i.ytimg.com/vi/bAQj0DppZlE/hqdefault.jpg
jouuaW9OZqo,Dokter Ini Koleksi Tengkorak,1806662,59877,4069,raditya dika,2024-05-20T12:00:47Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:52:20,https://www.youtube.com/embed/jouuaW9OZqo,https://i.ytimg.com/vi/jouuaW9OZqo/hqdefault.jpg
BlY3fTlhozQ,Orang Ini Temennya Politisi Thailand,1329927,31760,2080,raditya dika,2024-05-15T11:30:05Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:56:31,https://www.youtube.com/embed/BlY3fTlhozQ,https://i.ytimg.com/vi/BlY3fTlhozQ/hqdefault.jpg
tfyvoREo7c8,Yang Punya Pinggang Nonton Ini!,493170,14735,789,raditya dika,2024-05-13T11:30:20Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:42:51,https://www.youtube.com/embed/tfyvoREo7c8,https://i.ytimg.com/vi/tfyvoREo7c8/hqdefault.jpg
8DSty9auHGE,Klarifikasi Yono Bakrie,999164,20977,1542,raditya dika,2024-05-10T12:31:34Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:39:37,https://www.youtube.com/embed/8DSty9auHGE,https://i.ytimg.com/vi/8DSty9auHGE/hqdefault.jpg
ll1lephM_5w,Inilah Guy Pencinta Bulu Babi,776938,20995,1830,raditya dika,2024-05-08T11:30:21Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:54:58,https://www.youtube.com/embed/ll1lephM_5w,https://i.ytimg.com/vi/ll1lephM_5w/hqdefault.jpg
s5w9D8Kk_I8,Buat Yang Gampang Kecewa..,1344826,49462,1941,raditya dika,2024-05-06T11:25:45Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:54:45,https://www.youtube.com/embed/s5w9D8Kk_I8,https://i.ytimg.com/vi/s5w9D8Kk_I8/hqdefault.jpg
m2mCjEC8O00,Kakak Beradik Ini Korban Cinta,1732229,41630,1517,raditya dika,2024-05-03T11:22:06Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:45:11,https://www.youtube.com/embed/m2mCjEC8O00,https://i.ytimg.com/vi/m2mCjEC8O00/hqdefault.jpg
HMkI8XWWSBw,Nicholas Saputra Sang Arsitek Cinta,423556,10724,588,raditya dika,2024-05-02T11:24:28Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:27:22,https://www.youtube.com/embed/HMkI8XWWSBw,https://i.ytimg.com/vi/HMkI8XWWSBw/hqdefault.jpg
qKV-VkYYy8c,Vior Jadi Saksi Selingkuh,5276787,179069,13431,raditya dika,2024-05-01T03:00:34Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:41:22,https://www.youtube.com/embed/qKV-VkYYy8c,https://i.ytimg.com/vi/qKV-VkYYy8c/hqdefault.jpg
6XBY3iIWaCE,Mantan Idol Stand Up Comedy,805465,29540,2208,raditya dika,2024-04-26T11:08:09Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:45:45,https://www.youtube.com/embed/6XBY3iIWaCE,https://i.ytimg.com/vi/6XBY3iIWaCE/hqdefault.jpg
qn2cEn8qnDA,Inilah Kucing Teraneh di Dunia,163095,5212,368,raditya dika,2024-04-22T12:07:44Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:14:19,https://www.youtube.com/embed/qn2cEn8qnDA,https://i.ytimg.com/vi/qn2cEn8qnDA/hqdefault.jpg
bK13ZbDNi7k,Inilah Rumah Seharga Rp 15 Triliun,407269,9121,660,raditya dika,2024-04-17T12:33:51Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:18:07,https://www.youtube.com/embed/bK13ZbDNi7k,https://i.ytimg.com/vi/bK13ZbDNi7k/hqdefault.jpg
3gQmeAR4TlI,"Ngomongin Hati Bersama Keanu, Angga Yunanda, Dkk",998681,23804,484,raditya dika,2024-04-15T13:18:06Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:36:26,https://www.youtube.com/embed/3gQmeAR4TlI,https://i.ytimg.com/vi/3gQmeAR4TlI/hqdefault.jpg
ZEYivOwyWRg,Inilah Tukang Berantem Paling Jago di Indonesia!,608510,13685,651,raditya dika,2024-04-08T12:00:26Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:19:34,https://www.youtube.com/embed/ZEYivOwyWRg,https://i.ytimg.com/vi/ZEYivOwyWRg/hqdefault.jpg
-hDW2loE7k4,Alasan Takut Buka Mulut,57853,1672,63,raditya dika,2024-04-02T04:27:50Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:21,https://www.youtube.com/embed/-hDW2loE7k4,https://i.ytimg.com/vi/-hDW2loE7k4/hqdefault.jpg
nz67CgU_RzI,Berburu Bom di Kehidupan Lain | GTA Roleplay,479217,14018,794,raditya dika,2024-04-01T03:45:17Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:31:27,https://www.youtube.com/embed/nz67CgU_RzI,https://i.ytimg.com/vi/nz67CgU_RzI/hqdefault.jpg
SIJHqNnRv2w,"Lomba Bikin Hampers, Dapet Rp 5 Juta!",155662,4662,205,raditya dika,2024-03-28T13:01:13Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:36:20,https://www.youtube.com/embed/SIJHqNnRv2w,https://i.ytimg.com/vi/SIJHqNnRv2w/hqdefault.jpg
J6WrREAHx0Y,Cerita Sebelku: Akibat Galau,848454,21970,490,raditya dika,2024-03-27T06:10:08Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:10:10,https://www.youtube.com/embed/J6WrREAHx0Y,https://i.ytimg.com/vi/J6WrREAHx0Y/hqdefault.jpg
Al4QMum070o,Cerita Sebelku: Gelinding di Bus,726648,17792,279,raditya dika,2024-03-27T06:05:13Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:10:01,https://www.youtube.com/embed/Al4QMum070o,https://i.ytimg.com/vi/Al4QMum070o/hqdefault.jpg
-Fp4dsl6tuk,Cerita Sebelku: Pinjam Seratus,705077,16984,351,raditya dika,2024-03-27T06:00:16Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:09:07,https://www.youtube.com/embed/-Fp4dsl6tuk,https://i.ytimg.com/vi/-Fp4dsl6tuk/hqdefault.jpg
ZqN6GIhZR-I,Cerita Sebelku: Trauma Nasi Padang,1331039,27632,318,raditya dika,2024-03-27T05:55:17Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:12:08,https://www.youtube.com/embed/ZqN6GIhZR-I,https://i.ytimg.com/vi/ZqN6GIhZR-I/hqdefault.jpg
i0qJWXmtDPw,Cerita Sebelku: Ngedate Gak Dijemput,694540,14310,194,raditya dika,2024-03-27T05:50:12Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:08:13,https://www.youtube.com/embed/i0qJWXmtDPw,https://i.ytimg.com/vi/i0qJWXmtDPw/hqdefault.jpg
aNoIUa8XNvw,Cerita Sebelku: Musik Keras Tetangga,793985,17463,332,raditya dika,2024-03-27T05:45:06Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:10:38,https://www.youtube.com/embed/aNoIUa8XNvw,https://i.ytimg.com/vi/aNoIUa8XNvw/hqdefault.jpg
CzEuDN1h0S0,Cerita Sebelku: Belum Dapat Restu,802557,18924,406,raditya dika,2024-03-27T05:40:09Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:11:01,https://www.youtube.com/embed/CzEuDN1h0S0,https://i.ytimg.com/vi/CzEuDN1h0S0/hqdefault.jpg
dRkET7sePIM,Cerita Sebelku: Kejadian Malam Minggu,649051,14992,221,raditya dika,2024-03-27T05:35:14Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:09:22,https://www.youtube.com/embed/dRkET7sePIM,https://i.ytimg.com/vi/dRkET7sePIM/hqdefault.jpg
MuLpSYlrykY,Cerita Sebelku: Dikira Tour Guide,698522,16897,212,raditya dika,2024-03-27T05:30:07Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:09:10,https://www.youtube.com/embed/MuLpSYlrykY,https://i.ytimg.com/vi/MuLpSYlrykY/hqdefault.jpg
W2a7vtx6qBA,Cerita Sebelku: Kado Ulang Tahun,777323,18196,318,raditya dika,2024-03-27T05:25:13Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:10:31,https://www.youtube.com/embed/W2a7vtx6qBA,https://i.ytimg.com/vi/W2a7vtx6qBA/hqdefault.jpg
vh93vV-JOeY,Cerita Sebelku: Masakan Istri Beracun,989560,23046,428,raditya dika,2024-03-27T05:20:10Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:11:38,https://www.youtube.com/embed/vh93vV-JOeY,https://i.ytimg.com/vi/vh93vV-JOeY/hqdefault.jpg
wts60MuFfas,Cerita Sebelku: Gara-Gara Lalat,814949,20352,577,raditya dika,2024-03-27T05:15:07Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:11:18,https://www.youtube.com/embed/wts60MuFfas,https://i.ytimg.com/vi/wts60MuFfas/hqdefault.jpg
Htw58-rHIaA,Cerita Sebelku: Nasehat Pernikahan,1273963,31200,479,raditya dika,2024-03-27T05:10:07Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:12:14,https://www.youtube.com/embed/Htw58-rHIaA,https://i.ytimg.com/vi/Htw58-rHIaA/hqdefault.jpg
9AnF4R_KqjE,Cerita Sebelku: Pacar Terlalu Bersih,1531146,38214,744,raditya dika,2024-03-27T05:05:14Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:13:00,https://www.youtube.com/embed/9AnF4R_KqjE,https://i.ytimg.com/vi/9AnF4R_KqjE/hqdefault.jpg
ta5hM_0gGTo,Cerita Sebelku: Trauma Kelindes Becak,879405,26067,666,raditya dika,2024-03-27T05:00:41Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:09:15,https://www.youtube.com/embed/ta5hM_0gGTo,https://i.ytimg.com/vi/ta5hM_0gGTo/hqdefault.jpg
V6NYBAK9lI0,"Kalau kalian, kapan terakhir marah?",145774,4866,48,,2024-03-25T10:55:01Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:56,https://www.youtube.com/embed/V6NYBAK9lI0,https://i.ytimg.com/vi/V6NYBAK9lI0/hqdefault.jpg
ubvznlvdFJk,Cinta Menurut Raim Laode,361139,9559,454,raditya dika,2024-03-22T12:21:09Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:39:15,https://www.youtube.com/embed/ubvznlvdFJk,https://i.ytimg.com/vi/ubvznlvdFJk/hqdefault.jpg
eFUtGvPK2G8,Mengenang Dragon Ball..,190458,6648,2179,raditya dika,2024-03-20T12:10:36Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:28:04,https://www.youtube.com/embed/eFUtGvPK2G8,https://i.ytimg.com/vi/eFUtGvPK2G8/hqdefault.jpg
zqagR6bHixE,Pandu Sang Pencerita.,907332,41444,117,,2024-03-20T07:31:00Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:46,https://www.youtube.com/embed/zqagR6bHixE,https://i.ytimg.com/vi/zqagR6bHixE/hqdefault.jpg
jrlfHo_gABo,Misteri Kucing Penumpang,87749,3481,308,raditya dika,2024-03-19T11:22:20Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:19:12,https://www.youtube.com/embed/jrlfHo_gABo,https://i.ytimg.com/vi/jrlfHo_gABo/hqdefault.jpg
WQEdmaIkjFY,Kenapa Kita Tidak Bahagia?,663453,17021,534,raditya dika,2024-03-18T12:57:38Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:44:41,https://www.youtube.com/embed/WQEdmaIkjFY,https://i.ytimg.com/vi/WQEdmaIkjFY/hqdefault.jpg
z6_0PTpEjuw,Main Futsal Tanpa Keringat,360341,9112,592,raditya dika,2024-03-15T11:44:32Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:11:20,https://www.youtube.com/embed/z6_0PTpEjuw,https://i.ytimg.com/vi/z6_0PTpEjuw/hqdefault.jpg
6KSiDe7dEEY,Apa Bahasa Prancisnya copet?,906128,45296,260,,2024-03-14T04:02:05Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:53,https://www.youtube.com/embed/6KSiDe7dEEY,https://i.ytimg.com/vi/6KSiDe7dEEY/hqdefault.jpg
7g2j9IZ7Gmg,Untuk yang takut sama kolesterol...,478938,13469,86,,2024-03-13T22:22:41Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:54,https://www.youtube.com/embed/7g2j9IZ7Gmg,https://i.ytimg.com/vi/7g2j9IZ7Gmg/hqdefault.jpg
jHn8Ts3NwN8,Caranya Punya Dua Otak,165294,5460,232,raditya dika,2024-03-13T12:54:20Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:39:41,https://www.youtube.com/embed/jHn8Ts3NwN8,https://i.ytimg.com/vi/jHn8Ts3NwN8/hqdefault.jpg
EKyTUGhWYxM,Buat yang Suka Cerita..,356547,13540,528,raditya dika,2024-03-12T11:34:31Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:35:52,https://www.youtube.com/embed/EKyTUGhWYxM,https://i.ytimg.com/vi/EKyTUGhWYxM/hqdefault.jpg
Bm2o5zZl_Is,Ketika Minta Suapin Istri,39043,1404,95,,2024-03-09T12:36:39Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:21,https://www.youtube.com/embed/Bm2o5zZl_Is,https://i.ytimg.com/vi/Bm2o5zZl_Is/hqdefault.jpg
guz9xoleDgI,Perpisahan Jerome Polin,1068060,41409,883,raditya dika,2024-03-08T10:58:07Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:26:40,https://www.youtube.com/embed/guz9xoleDgI,https://i.ytimg.com/vi/guz9xoleDgI/hqdefault.jpg
QzPAiX2zsPA,Terlalu rumah tangga nih...,570910,18605,79,,2024-03-08T09:09:21Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:55,https://www.youtube.com/embed/QzPAiX2zsPA,https://i.ytimg.com/vi/QzPAiX2zsPA/hqdefault.jpg
6EKMH_0Coa0,"Yang Punya Jantung, Nonton Ini!",696358,20845,1172,raditya dika,2024-03-06T10:04:58Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:42:51,https://www.youtube.com/embed/6EKMH_0Coa0,https://i.ytimg.com/vi/6EKMH_0Coa0/hqdefault.jpg
D4kqplRhh_o,Mencoba Jadi Dungeon Master | Dungeons & Dragons,373350,11322,1113,raditya dika,2024-03-03T11:00:52Z,UC0rzsIrAxF4kCsALP6J2EsA,22,2:00:22,https://www.youtube.com/embed/D4kqplRhh_o,https://i.ytimg.com/vi/D4kqplRhh_o/hqdefault.jpg
kCI8rY2GxxE,Karyawan Ini Berhasil Bebas Finansial,630566,13216,810,raditya dika,2024-03-01T13:02:05Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:46:35,https://www.youtube.com/embed/kCI8rY2GxxE,https://i.ytimg.com/vi/kCI8rY2GxxE/hqdefault.jpg
2HvsRq5iaVw,Patroli di Kehidupan Lain | GTA Roleplay,239872,8722,586,raditya dika,2024-02-29T07:01:08Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:09:22,https://www.youtube.com/embed/2HvsRq5iaVw,https://i.ytimg.com/vi/2HvsRq5iaVw/hqdefault.jpg
e46JFZNoejs,Padahal saya yang bikin lagunya,18890299,404974,1843,,2024-02-28T08:27:26Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:01:00,https://www.youtube.com/embed/e46JFZNoejs,https://i.ytimg.com/vi/e46JFZNoejs/hqdefault.jpg
RjiSimBvxTM,Akhirnya Makan Berdua Istri Kembali..,619780,13983,697,raditya dika,2024-02-27T07:52:16Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:23:05,https://www.youtube.com/embed/RjiSimBvxTM,https://i.ytimg.com/vi/RjiSimBvxTM/hqdefault.jpg
xBh3PGjJ-jI,Ngobrol Seperti di Podcast Podcast,152750,4403,231,raditya dika,2024-02-26T05:40:59Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:43:55,https://www.youtube.com/embed/xBh3PGjJ-jI,https://i.ytimg.com/vi/xBh3PGjJ-jI/hqdefault.jpg
0dSlX6a9420,Mencari Harta Karun di Kehidupan Lain | GTA Roleplay,335646,12349,815,raditya dika,2024-02-23T08:55:59Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:34:35,https://www.youtube.com/embed/0dSlX6a9420,https://i.ytimg.com/vi/0dSlX6a9420/hqdefault.jpg
fatcM6_Yj_4,Kenapa Jarinya Bisa Begitu?!,874708,20404,1373,raditya dika,2024-02-22T09:21:21Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:39:24,https://www.youtube.com/embed/fatcM6_Yj_4,https://i.ytimg.com/vi/fatcM6_Yj_4/hqdefault.jpg
21d_peMo39g,Bokan (Bocah Tebak-tebakan).,7652404,294918,729,,2024-02-21T07:00:00Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:50,https://www.youtube.com/embed/21d_peMo39g,https://i.ytimg.com/vi/21d_peMo39g/hqdefault.jpg
04URNr8K9s4,Eca Takut Sama Saya,3075636,81962,2880,raditya dika,2024-02-20T07:31:01Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:44:23,https://www.youtube.com/embed/04URNr8K9s4,https://i.ytimg.com/vi/04URNr8K9s4/hqdefault.jpg
ztXTY_Oqp44,Iya gue Kemal.,878985,29578,87,,2024-02-19T09:26:54Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:01:00,https://www.youtube.com/embed/ztXTY_Oqp44,https://i.ytimg.com/vi/ztXTY_Oqp44/hqdefault.jpg
QZSsWqENkV4,Grup Komedi Tanpa Persiapan,230812,5336,277,raditya dika,2024-02-16T09:03:28Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:30:53,https://www.youtube.com/embed/QZSsWqENkV4,https://i.ytimg.com/vi/QZSsWqENkV4/hqdefault.jpg
tQ0bnv2PIuQ,Menaklukkan beruang adalah keahlian kami.,146354,4604,35,,2024-02-16T04:02:58Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:42,https://www.youtube.com/embed/tQ0bnv2PIuQ,https://i.ytimg.com/vi/tQ0bnv2PIuQ/hqdefault.jpg
prAS9SA2Spg,Kemal Palevi Ingin Berubah,379098,7498,615,raditya dika,2024-02-14T11:09:46Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:46:11,https://www.youtube.com/embed/prAS9SA2Spg,https://i.ytimg.com/vi/prAS9SA2Spg/hqdefault.jpg
QfTa2goaBC8,Dikejar Beruang di Kehidupan Lain | GTA Roleplay,489112,19080,1043,raditya dika,2024-02-12T05:16:46Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:28:41,https://www.youtube.com/embed/QfTa2goaBC8,https://i.ytimg.com/vi/QfTa2goaBC8/hqdefault.jpg
o3qdFQd5dKA,Untuk ikan yang nonton ini. Hentikan bullying di lingkungan kamu.,937382,40011,244,,2024-02-07T07:10:09Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:47,https://www.youtube.com/embed/o3qdFQd5dKA,https://i.ytimg.com/vi/o3qdFQd5dKA/hqdefault.jpg
MwyY-7iT08Y,Apa yang bisa kita pelajari dari sini?,3633096,105014,372,,2024-02-06T04:38:54Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:58,https://www.youtube.com/embed/MwyY-7iT08Y,https://i.ytimg.com/vi/MwyY-7iT08Y/hqdefault.jpg
fsSySXCBIhk,Tiba-Tiba Stand Up Comedy,3634992,113608,2550,raditya dika,2024-02-05T11:57:44Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:14:51,https://www.youtube.com/embed/fsSySXCBIhk,https://i.ytimg.com/vi/fsSySXCBIhk/hqdefault.jpg
fXqQ2tYW5Sk,Teman Saya Sekarang Jualan Film,1691267,34813,1226,raditya dika,2024-02-02T05:47:35Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:41:29,https://www.youtube.com/embed/fXqQ2tYW5Sk,https://i.ytimg.com/vi/fXqQ2tYW5Sk/hqdefault.jpg
rviHh6EBMBg,"Jadi, row itu mendatar atau menurun?",182864,6069,58,,2024-02-02T03:18:15Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:54,https://www.youtube.com/embed/rviHh6EBMBg,https://i.ytimg.com/vi/rviHh6EBMBg/hqdefault.jpg
NiQSJS0cV24,Game Ini Tidak Dianjurkan Untuk Bapak-Bapak,502470,19955,1529,raditya dika,2024-02-01T11:07:31Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:21:27,https://www.youtube.com/embed/NiQSJS0cV24,https://i.ytimg.com/vi/NiQSJS0cV24/hqdefault.jpg
uuYs5PKZImI,Lupa itu blessing,1987306,87081,695,,2024-01-30T08:22:46Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:55,https://www.youtube.com/embed/uuYs5PKZImI,https://i.ytimg.com/vi/uuYs5PKZImI/hqdefault.jpg
sGoI2bozwoo,"Yang Punya Otak, Nonton Ini!",1115386,32134,1976,raditya dika,2024-01-29T03:51:01Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:58:27,https://www.youtube.com/embed/sGoI2bozwoo,https://i.ytimg.com/vi/sGoI2bozwoo/hqdefault.jpg
